,Unnamed: 0,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort
17493,17493,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
17529,17529,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
17565,17565,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
17601,17601,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
17637,17637,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
17673,17673,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
17709,17709,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
17745,17745,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
17781,17781,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
17817,17817,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
17889,17889,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
17925,17925,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
17961,17961,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
17997,17997,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
18033,18033,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
18069,18069,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
18105,18105,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
18141,18141,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
18177,18177,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
18213,18213,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
18285,18285,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
18321,18321,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
18357,18357,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
18393,18393,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
18429,18429,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
18465,18465,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
18501,18501,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
18537,18537,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
18573,18573,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
18609,18609,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
18681,18681,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
18717,18717,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
18753,18753,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
18789,18789,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
18825,18825,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
18861,18861,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
18897,18897,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
18933,18933,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
18969,18969,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
19005,19005,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
19077,19077,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
19113,19113,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
19149,19149,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
19185,19185,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
19221,19221,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
19257,19257,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
19293,19293,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
19329,19329,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
19365,19365,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
19401,19401,836.9,650.2119999999999,216.9635333333333,0.3080391253189781,33.75966666666667
19473,19473,836.9,650.2119999999999,216.9635333333333,0.2792437634047452,33.75966666666667
19509,19509,836.9,650.2119999999999,216.9635333333333,0.2824432480618822,33.75966666666667
19545,19545,836.9,650.2119999999999,216.9635333333333,0.2856427327190192,33.75966666666667
19581,19581,836.9,650.2119999999999,216.9635333333333,0.2888422173761562,33.75966666666667
19617,19617,836.9,650.2119999999999,216.9635333333333,0.2920417020332932,33.75966666666667
19653,19653,836.9,650.2119999999999,216.9635333333333,0.2952411866904302,33.75966666666667
19689,19689,836.9,650.2119999999999,216.9635333333333,0.2984406713475672,33.75966666666667
19725,19725,836.9,650.2119999999999,216.9635333333333,0.3016401560047043,33.75966666666667
19761,19761,836.9,650.2119999999999,216.9635333333333,0.3048396406618411,33.75966666666667
